Haplotype	Europe	North America	North-East Asia	South Asia	South and Central America	South-East Asia	Western Asia	Weighted	Mean
11:01/38:01/12:03	0.0882020698818124	0.0	0.0	0.0	0.0	0.0260302251015429	0.0	0.009084959566799061	0.01631889928333647
03:01/40:02/02:02	0.0926036400405287	0.0	0.0	0.0	0.0	0.0	0.0	0.009007692440971103	0.013229091434361243
26:01/52:01/12:02	0.0269133882689183	0.0	0.1608834752790869	0.2742709130211322	0.0341907374556973	0.0	0.0	0.008997265003693298	0.07089407343211923
02:01/51:01/16:01	0.0269445871888112	0.0	0.0	0.0	0.0341907374556973	0.0	0.5797579153619367	0.00899126070217425	0.09155617714377788
24:02/58:01/03:02	0.0166248522802761	0.0	0.0314202433101968	0.2599724294039168	0.0	0.2798068682007584	0.0	0.008990316956762213	0.08397491331359258
01:01/51:01/15:02	0.0858850085939568	0.0	0.0	0.1609829274385792	0.0341907374556973	0.0	0.0	0.00897513226096971	0.040151239069747616
01:01/40:01/03:04	0.0859718081894158	0.0	0.0	0.1298792260483191	0.0683814749113947	0.0	0.0	0.008945753950000586	0.040604644164161374
11:01/51:01/04:01	0.0796852485868491	0.0	0.0310455920237772	0.0401957371616825	0.0	0.0	0.0	0.008925176092521112	0.0215609396817584
68:01/38:01/12:03	0.0902492929027127	0.0	0.0	0.0	0.0	0.0	0.0	0.008778681627708841	0.012892756128958958
02:01/51:01/07:02	0.0301385131270795	0.0	0.0	0.0	0.0	0.0	0.5295830357633358	0.008687727242309871	0.07996022127005932
25:01/08:01/07:01	0.0859933269770157	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.0085710575758248	0.026923652346795786
02:01/45:01/06:02	0.0872569575057138	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.00855646653965718	0.017349670708773014
02:01/35:01/08:01	0.0	0.0	0.256145048169712	0.0	0.0	0.0	0.0	0.008549419687067617	0.03659214973853029
68:01/35:01/04:01	0.0752293813009624	0.0	0.0	0.2060181513630116	0.1708537143619496	0.0	0.0	0.008368313153538703	0.0645858924322748
01:01/40:06/15:02	0.0548683929325075	0.0	0.0	0.8487559877299891	0.0	0.0	0.0	0.008248076509206214	0.1290891972374995
03:01/27:05/01:02	0.084595246016611	0.0	0.0	0.0	0.0	0.0	0.0	0.008228704160575319	0.012085035145230143
02:06/15:01/03:03	0.0	0.0	0.2201403462766896	0.0622933936610154	0.0	0.0279547199564462	0.0	0.008104107951191547	0.04434120855630731
31:01/18:01/07:01	0.0824195530784931	0.0	0.0	0.0	0.0	0.0	0.0	0.008017071304415651	0.011774221868356156
11:01/40:06/08:01	0.0	0.0	0.1383433373967433	0.0	0.0	0.1726870849205566	0.0	0.007970490086806182	0.04443291747389998
24:02/14:02/08:02	0.0733544228410866	0.0	0.0	0.0400957477657579	0.3417074287238992	0.0	0.0	0.00796094281804039	0.06502251419010624
31:01/44:02/05:01	0.0802508751085086	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.007943828369986854	0.021233192859986184
01:01/27:05/02:02	0.0793772050546136	0.0	0.0	0.0602936057425237	0.0	0.0	0.0	0.007927924388954422	0.019952972971019615
32:01/52:01/12:02	0.0504868326374362	0.0	0.0	0.1598830440834089	0.0341907374556973	0.1208449482991027	0.0	0.007874506169313657	0.052200794639377865
11:01/18:01/07:01	0.0769014298828474	0.0	0.0	0.0906903821035971	0.0341907374556973	0.0	0.0	0.007860206578187711	0.028826078491734543
33:03/35:03/12:03	0.0	0.0	0.0	0.0401957371616825	0.0	0.3948438587584782	0.0	0.007804320436772032	0.062148513702880104
11:01/40:02/03:04	0.0	0.0	0.1522305849100493	0.0	0.0	0.1402049255605954	0.0	0.007803320407913875	0.04177650149580639
25:01/44:02/05:01	0.0799944550226421	0.0	0.0	0.0	0.0	0.0	0.0	0.007781178445163658	0.011427779288948873
01:01/51:01/12:03	0.079825722243578	0.0	0.0	0.0	0.0	0.0	0.0	0.007764765559257072	0.01140367460622543
32:01/51:01/15:02	0.0737722545066137	0.0	0.0	0.1606829592508055	0.0	0.0	0.0	0.0077270242602915165	0.0334936019653456
01:01/14:02/08:02	0.0793719192971903	0.0	0.0	0.0	0.0	0.0	0.0	0.007720623478361786	0.011338845613884329
31:01/27:05/02:02	0.0789792458759068	0.0	0.0	0.0	0.0	0.0	0.0	0.007682427556396756	0.011282749410843828
25:01/27:05/02:02	0.0786860886339123	0.0	0.0	0.0	0.0	0.0	0.0	0.00765391171974526	0.011240869804844613
02:01/40:02/03:03	0.0	0.0	0.1908505894388647	0.0	0.0341907374556973	0.0623353491908948	0.0	0.007649254038206177	0.04105381086935097
29:02/45:01/06:02	0.0680287277445617	0.0	0.0	0.0	0.2050444518176469	0.0314990146953754	0.0	0.007641774670039182	0.04351031346536915
32:01/57:01/06:02	0.0778089998982088	0.0	0.0	0.0	0.0	0.0	0.0	0.007568596006764652	0.011115571414029829
68:01/51:01/14:02	0.0593791798243543	0.0	0.0	0.4922477961367241	0.0	0.0	0.0	0.007464144389295685	0.07880385370872549
23:01/08:01/07:01	0.0753027528971445	0.0	0.0	0.0	0.0	0.0	0.0	0.007324809670106469	0.0107575361281635
26:01/15:01/04:01	0.0158996262925232	0.0	0.1577526818284921	0.0	0.0	0.0249591327294458	0.0	0.007296549763504524	0.0283730629786373
01:01/51:01/14:02	0.0603112456109072	0.0	0.0	0.3946581457143306	0.0341907374556973	0.0	0.0	0.0072889619568154125	0.06988001839727644
01:01/18:01/12:03	0.0662489915628408	0.0	0.0223865378639044	0.0	0.0	0.0	0.0	0.007191338250706718	0.012662218489535028
02:11/40:06/15:02	0.0	0.0	0.0	1.961891937436252	0.0	0.021025838242393	0.0	0.0071368754158103904	0.28327396795409215
68:01/27:05/02:02	0.0708046403313061	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.007093832984784831	0.02476812181405687
01:01/15:01/03:04	0.0727860063341229	0.0	0.0	0.0	0.0	0.0	0.0	0.007080002025594354	0.010398000904874699
01:01/50:01/06:02	0.0600496998295499	0.0	0.0247296854274343	0.0	0.0341907374556973	0.0161615482753679	0.0	0.007049185393911762	0.0193045244268642
68:01/44:02/05:01	0.0723963077319025	0.0	0.0	0.0	0.0	0.0	0.0	0.007042095468660509	0.010342329675986072
03:01/18:01/05:01	0.0713263034749649	0.0	0.0	0.0	0.0	0.0	0.0	0.006938014578829336	0.010189471924994985
02:01/51:01/07:01	0.0657961230420001	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.006675299588055934	0.028922728564036042
26:01/44:02/03:03	0.0682055032325358	0.0	0.0	0.0	0.0	0.0	0.0	0.006634449743351959	0.009743643318933685
31:01/40:06/08:01	0.0	0.0	0.1829152550276621	0.0	0.0	0.0263166841588554	0.0	0.006616186246727819	0.029890277026645356
32:01/53:01/06:02	0.0	0.0	0.0	0.0	0.0	0.0	0.6086908751304729	0.006615943498564097	0.08695583930435327
32:01/40:01/03:04	0.0652560233003223	0.0	0.0	0.0701925559390575	0.0	0.0	0.0	0.006588286308543044	0.019349797034197116
32:01/44:03/04:01	0.0558619921621629	0.0	0.0	0.0	0.0	0.0565606172415025	0.0	0.006531984147140859	0.0160603727719522
11:01/40:02/02:02	0.0663085288296421	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.006518782032297764	0.01435703804076277
01:01/40:02/02:02	0.0667543561392094	0.0	0.0	0.0	0.0	0.0	0.0	0.006493294528529166	0.009536336591315628
31:01/52:01/12:02	0.0	0.0	0.1798190942479809	0.1017892050512258	0.0642825853333724	0.0	0.0	0.0064804243821209	0.04941298351893987
31:01/08:01/07:01	0.0653295620957221	0.0	0.0	0.0	0.0384895728667937	0.0	0.0	0.006432213550951509	0.014831304994645113
26:01/40:06/03:04	0.0	0.0	0.1587193868700547	0.0	0.0	0.0554536979968557	0.0	0.006374331599912383	0.0305961549809872
24:02/40:01/15:02	0.0	0.0	0.130227088509387	0.0	0.0	0.1012332615660762	0.0	0.006312212977832115	0.03306576429649474
02:06/40:01/07:02	0.0	0.0	0.0467608673501425	0.0	0.0	0.2436160144706784	0.0	0.006290905633910118	0.0414824116886887
24:02/15:01/03:04	0.0486171371225507	0.0	0.038021436533191	0.0	0.1366629769062522	0.0	0.0	0.006273325674280869	0.03190022150885627
03:01/51:01/12:03	0.0644305598359826	0.0	0.0	0.0	0.0	0.0	0.0	0.006267255439938571	0.009204365690854657
26:01/35:03/04:01	0.0588064795315367	0.0	0.0	0.1274144874387781	0.0341907374556973	0.0	0.0	0.006226035420110329	0.03148738634657316
01:01/58:01/07:01	0.055911008122691	0.0	0.0	0.0	0.307616664184739	0.0	0.0	0.0060580288160070155	0.05193252461534714
32:01/50:01/04:01	0.0	0.0	0.0	0.0	0.0	0.0	0.5372740757018074	0.005839704640429322	0.07675343938597248
03:02/08:01/07:02	0.058043087105618	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.005783644126292147	0.0180606517167161
26:01/18:01/07:01	0.0579657497748756	0.0	0.0	0.0	0.0	0.0	0.0	0.005638413844788949	0.008280821396410799
68:01/27:05/01:02	0.0579035047253383	0.0	0.0	0.0	0.0	0.0	0.0	0.00563235917715429	0.0082719292464769
01:01/57:01/07:01	0.0508983462917923	0.0	0.0	0.0	0.3186136850038229	0.0	0.0	0.0055925857712470425	0.05278743304223075
25:01/38:01/12:03	0.0571868321620479	0.0	0.0	0.0	0.0	0.0	0.0	0.005562647381503741	0.008169547451721128
11:01/44:03/04:01	0.05258040062604	0.0	0.0	0.0	0.0	0.0224046306484657	0.0	0.005549591197664177	0.010712147324929385
33:03/14:02/08:02	0.0	0.0	0.0	0.0	0.102572212367092	0.0	0.4907615960739072	0.00554071555279321	0.08476197263442845
02:06/52:01/12:02	0.0	0.0	0.1552740957840677	0.0	0.0	0.0165337862918238	0.0	0.005503651045753822	0.024543983153698788
24:02/51:01/02:02	0.0541175646750724	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.005470455234364541	0.022369972017946743
30:01/38:01/12:03	0.055789677103475	0.0	0.0	0.0	0.0	0.0	0.0	0.005426744051413654	0.007969953871925001
32:01/18:01/12:03	0.0505570807835968	0.0	0.0	0.0	0.2392351892733442	0.0	0.0	0.005399536853736924	0.04139889572242014
68:01/08:01/07:01	0.0544675109329374	0.0	0.0	0.0	0.0	0.0	0.0	0.005298135000896343	0.007781072990419628
24:02/18:01/05:01	0.0529943993147559	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.005292550829844315	0.0173394106037358
11:01/40:06/15:02	0.0139799399021466	0.0	0.0	1.1458784772957258	0.0	0.0	0.0	0.005289826518394627	0.16569405959969605
68:01/15:01/03:03	0.0520986155533049	0.0	0.0	0.0601936163465992	0.0	0.0	0.0	0.005274152885966228	0.016041747414272015
32:01/18:01/07:01	0.0520096957172778	0.0	0.0	0.0	0.0	0.0	0.0	0.005059059695328318	0.007429956531039686
29:02/07:02/07:02	0.0448191191233987	0.0	0.0	0.0	0.3077166371012761	0.0	0.0	0.004979305765248515	0.05036225088923926
24:02/51:01/05:01	0.0508657609418675	0.0	0.0	0.0	0.0	0.0	0.0	0.0049477874750903485	0.007266537277409642
32:01/18:01/05:01	0.0	0.0	0.0	0.0	0.0	0.0	0.4548700763610394	0.004944044419504579	0.06498143948014848
02:01/15:01/07:02	0.0	0.0	0.0950838330759717	0.0	0.0	0.0896093089570053	0.0	0.0049135316358636634	0.02638473457613957
31:01/51:01/03:04	0.0	0.0	0.1455396765776407	0.0	0.0	0.0	0.0	0.004857715521238273	0.020791382368234385
02:06/15:01/04:01	0.0	0.0	0.120520705274652	0.0	0.0	0.0428556655243843	0.0	0.0048547553422417485	0.023339481542719472
01:01/35:03/12:03	0.0455823477171441	0.0	0.0	0.1003893535082817	0.0	0.0	0.0	0.00477816375537962	0.02085310017506083
02:01/51:01/04:01	0.048399487243908	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.004776743183217408	0.011798603528515042
33:03/51:01/14:02	0.0	0.0	0.0980678499688848	0.0	0.0	0.0734605676368693	0.0	0.004699578853805725	0.02450405965796487
01:01/44:03/16:01	0.0475722780095076	0.0	0.0	0.0	0.0348905478714572	0.0	0.0	0.0046976886107349064	0.011780403697280686
31:01/38:01/12:03	0.0482194960870945	0.0	0.0	0.0	0.0	0.0	0.0	0.004690381395602394	0.0068884994410135
11:01/51:01/03:03	0.0471546626482864	0.0	0.0	0.0	0.051286106183546	0.0	0.0	0.004690084152952938	0.014062966975976057
26:01/58:01/03:02	0.0365205747978699	0.0	0.0	0.0602936057425237	0.0	0.045323105824474	0.0	0.004639210273282426	0.020305326623552514
26:01/18:01/12:03	0.0470398011643114	0.0	0.0	0.0	0.0	0.0	0.0	0.004575630733166721	0.006719971594901628
31:01/57:01/06:02	0.0423306246232369	0.0	0.0	0.1100883249129663	0.0	0.0	0.0	0.004495128066054467	0.02177413564802903
01:01/58:01/03:02	0.0317918762113866	0.0	0.0	0.3663611466676735	0.0	0.0	0.0	0.004348937938495733	0.05687900326843716
11:01/18:01/12:03	0.041460624216207	0.0	0.0	0.04079567353723	0.0683814749113947	0.0	0.0	0.004310558958406516	0.02151968180926167
32:01/14:02/08:02	0.0372385939171816	0.0	0.0	0.0	0.3417074287238992	0.0	0.0	0.004310388043883082	0.054135146091582965
02:01/45:01/16:01	0.0390578999437946	0.0	0.0	0.0	0.2392351892733442	0.0	0.0	0.004280994598997122	0.0397561556024484
32:01/27:05/01:02	0.0431540764483365	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0042665143503942205	0.011049259129147684
31:01/15:01/04:01	0.0136134540998901	0.0	0.0878594579233823	0.0	0.0	0.0	0.0	0.004256708636025345	0.014496130289038915
68:01/57:01/06:02	0.0370766772808665	0.0	0.0	0.1823806581664401	0.0	0.0	0.0	0.004232007221406021	0.031351047921043804
26:01/51:01/01:02	0.043170024538847	0.0	0.0	0.0	0.0	0.0	0.0	0.004199211861919473	0.006167146362692429
11:01/15:01/03:04	0.043101137357677	0.0	0.0	0.0	0.0	0.0	0.0	0.004192511104359259	0.006157305336810999
68:01/15:01/03:04	0.0344487675642746	0.0	0.0239943596110711	0.0	0.0	0.0	0.0	0.00415174831459624	0.008349018167906529
24:02/51:01/03:04	0.0	0.0	0.1218177812591088	0.0	0.0	0.0	0.0	0.004065943670484241	0.017402540179872687
23:01/07:02/07:02	0.0390392991457738	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.004003770141081218	0.0202159340851898
29:02/58:01/07:01	0.0389623522789996	0.0	0.0	0.0	0.102572212367092	0.0	0.0	0.003996486732883132	0.02021922352087023
11:01/44:03/16:01	0.041014908181797	0.0	0.0	0.0	0.0	0.0	0.0	0.00398958052010271	0.005859272597399571
24:02/44:03/16:01	0.0390274197039591	0.0	0.0	0.0	0.0782787936485702	0.0	0.0	0.003953893512563823	0.016758030478932755
02:01/50:01/04:01	0.0390032590385653	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.0039316120109031665	0.015340676278565713
33:03/52:01/12:02	0.0	0.0	0.1038830052502494	0.1022431569087235	0.0	0.0	0.0	0.0038179895879884417	0.029446594594138988
02:06/15:01/07:02	0.0	0.0	0.1142315771542119	0.0	0.0	0.0	0.0	0.003812736969093915	0.016318796736315984
68:01/40:02/02:02	0.0388247108512492	0.0	0.0	0.0	0.0	0.0	0.0	0.003776536800331262	0.005546387264464172
02:01/58:01/07:01	0.0369157353897473	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.0037285555113576122	0.015042458614448858
68:01/18:01/12:03	0.0379162809168077	0.0	0.0	0.0	0.0	0.0	0.0	0.0036881724827942915	0.005416611559543957
33:03/40:01/07:02	0.0	0.0	0.0	0.0	0.0	0.1892711918444483	0.0	0.0036749729825856256	0.027038741692064043
01:01/08:01/07:02	0.0309259445520831	0.0	0.0	0.1943793856773901	0.0	0.0	0.0	0.0036748679843719495	0.0321864757470676
24:02/40:02/15:02	0.0	0.0	0.0674707098040693	0.1041889505534159	0.0	0.0533583397901366	0.0	0.003645349449871008	0.0321454285925174
33:03/35:01/04:01	0.0310676617516671	0.0	0.0	0.1770812201824372	0.0	0.0	0.0	0.0036293261444924774	0.029735554562014897
31:01/40:02/01:02	0.0371924286265661	0.0	0.0	0.0	0.0	0.0	0.0	0.0036177623045298597	0.005313204089509443
26:01/44:03/04:01	0.0366585073476324	0.0	0.0	0.0	0.0	0.0	0.0	0.0035658269954402834	0.005236929621090343
31:01/15:01/03:04	0.0273914972507181	0.0	0.0268460920699051	0.0	0.0	0.0	0.0	0.0035604602518818466	0.007748227045803314
11:01/50:01/06:02	0.0288529190001708	0.0	0.0	0.1029890778023209	0.0	0.0205528455631939	0.0	0.0035588468848345074	0.021770691766526514
02:01/57:01/07:01	0.0351389333466858	0.0	0.0	0.0	0.0572844811757736	0.0	0.0	0.0035333760796350394	0.013203344931779914
26:01/40:06/08:01	0.0	0.0	0.0916946139333688	0.0	0.0	0.021502544725987	0.0	0.003478017801257214	0.016171022665622255
31:01/40:01/07:02	0.0	0.0	0.0352553993201832	0.0	0.0	0.1182939615749544	0.0	0.0034735763630575544	0.021935622985019658
01:01/27:05/01:02	0.0354481624180711	0.0	0.0	0.0	0.0	0.0	0.0	0.003448094961708072	0.005064023202581585
26:01/40:02/03:03	0.0	0.0	0.1026700371808686	0.0	0.0	0.0	0.0	0.003426844451681555	0.014667148168695516
02:06/35:01/08:01	0.0	0.0	0.1018469340354873	0.0	0.0	0.0	0.0	0.0033993715245807053	0.014549562005069613
23:01/45:01/06:02	0.0175363946581823	0.0	0.0	0.0	0.102572212367092	0.076153026211258	0.0	0.0033909730436101275	0.02803737617664747
26:01/35:01/08:01	0.0	0.0	0.100159993127031	0.0	0.0	0.0	0.0	0.0033430660604824095	0.014308570446718714
02:01/51:01/05:01	0.0341507624150229	0.0	0.0	0.0	0.0	0.0	0.0	0.0033218949527747477	0.004878680345003271
32:01/50:01/06:02	0.0312651771011398	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.0033164236238396446	0.023989736286770286
02:11/52:01/12:02	0.0176888382990953	0.0	0.0	0.4617510303797261	0.0	0.0	0.0	0.003304269839785246	0.0684914098112602
03:02/35:01/04:01	0.0338021092153714	0.0	0.0	0.0	0.0	0.0	0.0	0.003287980942594945	0.004828872745053057
02:01/40:02/15:02	0.0	0.0	0.0633144594594691	0.0	0.0	0.0592942962097091	0.0	0.0032645473504429564	0.017515536524168318
02:01/40:06/15:02	0.0	0.0	0.0441386794095369	0.492047817344875	0.0341907374556973	0.0	0.0	0.0032296401920218856	0.0814824620300156
31:01/27:05/01:02	0.0297956211596159	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.003173477753242597	0.023779799723695445
24:02/45:01/16:01	0.0267503982881817	0.0	0.0	0.0	0.2392351892733442	0.0	0.0	0.0030838257881168588	0.03799794108021798
02:01/40:01/04:01	0.0	0.0	0.0474998625804478	0.0	0.0	0.0761299566820494	0.0	0.0030635880629241346	0.017661402751785314
02:11/35:03/04:01	0.0	0.0	0.0	0.8892056979573201	0.0	0.0	0.0	0.0030496760060307925	0.1270293854224743
02:06/35:01/03:04	0.0	0.0	0.0911926051226013	0.0	0.0	0.0	0.0	0.003043759225958522	0.01302751501751447
30:01/18:01/07:01	0.0312846677608852	0.0	0.0	0.0	0.0	0.0	0.0	0.0030431057049667247	0.004469238251555028
02:01/51:01/12:03	0.0312639293141111	0.0	0.0	0.0	0.0	0.0	0.0	0.003041088445708204	0.004466275616301586
11:01/14:02/08:02	0.0269658405953115	0.0	0.0	0.0	0.2034448851530529	0.0	0.0	0.003032707166279847	0.03291581796405205
02:01/15:01/08:01	0.0	0.0	0.0551701746004207	0.0	0.0	0.0573539893364757	0.0	0.002955039588549143	0.01607488056241377
29:02/14:02/08:02	0.0274529231747569	0.0	0.0	0.0	0.1366629769062522	0.0	0.0	0.002945600070243775	0.023445128583001303
32:01/51:01/14:02	0.0302178183396326	0.0	0.0	0.0	0.0	0.0	0.0	0.0029393316906486527	0.004316831191376086
26:01/40:02/02:02	0.0301076339349287	0.0	0.0	0.0	0.0	0.0	0.0	0.002928613891338282	0.004301090562132672
02:01/44:03/07:01	0.0243771550286009	0.0	0.0	0.1604829804589563	0.0	0.0	0.0	0.002921604331692239	0.02640859078393674
29:02/08:01/07:01	0.0292396919520789	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.002913041679202779	0.0090614899153966
11:01/40:02/07:02	0.0	0.0	0.0	0.0	0.0	0.1487280641223403	0.0	0.0028877697238312984	0.02124686630319147
02:06/51:01/15:02	0.0	0.0	0.072235278890331	0.0447952493742133	0.0	0.0151259213177593	0.0	0.0028583398116758425	0.018879492797471944
31:01/51:01/01:02	0.0291519196132591	0.0	0.0	0.0	0.0	0.0	0.0	0.002835650151821527	0.004164559944751301
25:01/40:01/03:04	0.0291261900183699	0.0	0.0	0.0	0.0	0.0	0.0	0.0028331473962355555	0.004160884288338557
03:01/15:01/04:01	0.0290380300025892	0.0	0.0	0.0	0.0	0.0	0.0	0.002824571941670312	0.004148290000369885
11:01/08:01/07:02	0.0207929122534959	0.0	0.0	0.1475843483846851	0.0	0.0148485624986967	0.0	0.002817028037445305	0.026175117590982525
32:01/51:01/01:02	0.0288135047749763	0.0	0.0	0.0	0.0	0.0	0.0	0.0028027320421297446	0.004116214967853757
32:01/51:01/12:03	0.0280986204234822	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.0028020479711989748	0.008898479697025643
24:02/40:06/03:04	0.0	0.0	0.0513630545621263	0.0985895443816392	0.0	0.0378951214018502	0.0	0.002788275315603735	0.026835388620802245
26:01/15:01/03:04	0.0197020464687508	0.0	0.0256599230911122	0.0	0.0	0.0	0.0	0.0027729049807676525	0.006480281365694714
29:02/35:01/04:01	0.0282603968040082	0.0	0.0	0.0	0.0	0.0	0.0	0.002748930415250394	0.004037199543429743
33:03/07:02/07:02	0.0	0.0	0.0571408766488333	0.2238762574751422	0.0341907374556973	0.0	0.0	0.002743879786497413	0.045029695939953256
02:06/27:05/03:03	0.0281422873105911	0.0	0.0	0.0	0.0	0.0	0.0	0.0027374417308898813	0.004020326758655871
31:01/40:02/03:03	0.0	0.0	0.0819601947269418	0.0	0.0	0.0	0.0	0.002735606670366497	0.011708599246705972
02:01/51:01/03:03	0.0194277427016503	0.0	0.0229829000882266	0.0	0.0	0.0	0.0	0.002656871358507478	0.0060586632556967005
02:01/07:02/12:03	0.0269664842949692	0.0	0.0	0.0	0.0	0.0	0.0	0.0026230696399952573	0.0038523548992813145
32:01/15:01/03:04	0.0269001535917473	0.0	0.0	0.0	0.0	0.0	0.0	0.002616617554809894	0.0038428790845353284
01:01/18:01/06:02	0.0266548827305597	0.0	0.0	0.0	0.0	0.0	0.0	0.002592759696940127	0.0038078403900799573
11:01/40:01/04:01	0.0	0.0	0.0	0.0	0.0	0.1332414785335007	0.0	0.0025870753441062586	0.019034496933357244
11:01/18:01/05:01	0.0242356245726538	0.0	0.0	0.0	0.1024722394505548	0.0	0.0	0.0025637949144861425	0.018101123431886943
01:01/50:01/02:02	0.0	0.0	0.0	0.0	0.0	0.1316321325836016	0.0	0.0025558275729696267	0.018804590369085942
02:01/07:02/03:04	0.0259882568536428	0.0	0.0	0.0	0.0	0.0	0.0	0.00252791601617518	0.0037126081219489714
33:03/35:01/03:03	0.0	0.0	0.0587403082191774	0.0	0.0	0.028910330021654	0.0	0.002521926223124891	0.012521519748690202
24:02/40:02/01:02	0.0	0.0	0.0672388770557985	0.0	0.1378626519046978	0.0	0.0	0.0025218791597053933	0.02930021842292804
03:02/50:01/06:02	0.0258668967335433	0.0	0.0	0.0	0.0	0.0	0.0	0.0025161111385701832	0.003695270961934757
02:06/40:02/03:03	0.0	0.0	0.0750849498806582	0.0	0.0	0.0	0.0	0.0025061298404912527	0.010726421411522599
24:02/35:01/03:04	0.0	0.0	0.0735228515049716	0.0	0.0	0.0	0.0	0.00245399127797888	0.01050326450071023
25:01/51:01/15:02	0.0252050871872322	0.0	0.0	0.0	0.0	0.0	0.0	0.002451735949376109	0.0036007267410331713
25:01/40:02/02:02	0.0251978098442889	0.0	0.0	0.0	0.0	0.0	0.0	0.0024510280715109188	0.0035996871206127002
01:01/44:03/07:01	0.0	0.0	0.0	0.7043253048927655	0.0	0.0	0.0	0.0024155985366558982	0.10061790069896649
68:01/18:01/05:01	0.0245671171638484	0.0	0.0	0.0	0.0	0.0	0.0	0.0023896796656848267	0.003509588166264057
23:01/38:01/12:03	0.0245324380216304	0.0	0.0	0.0	0.0	0.0	0.0	0.002386306374450489	0.003504634003090057
01:01/51:01/01:02	0.0242939294870709	0.0	0.0	0.0	0.0	0.0	0.0	0.002363106298050486	0.0034705613552958427
30:02/08:01/07:01	0.0227222385767682	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.0023479331740794613	0.013014816212594699
25:01/27:05/01:02	0.024128254055025	0.0	0.0	0.0	0.0	0.0	0.0	0.0023469908047908114	0.003446893436432143
23:01/07:02/12:03	0.0239989736987175	0.0	0.0	0.0	0.0	0.0	0.0	0.0023344155141460004	0.0034284248141025
31:01/40:02/02:02	0.0238464281976388	0.0	0.0	0.0	0.0	0.0	0.0	0.0023195771886075074	0.003406632599662686
01:01/18:01/05:01	0.0237893525515065	0.0	0.0	0.0	0.0	0.0	0.0	0.0023140253564548573	0.0033984789359295
33:03/08:01/07:01	0.0228869224142492	0.0	0.0	0.0	0.0341907374556973	0.0	0.0	0.002295098430750606	0.008153951409992357
31:01/51:01/05:01	0.0231433384044882	0.0	0.0	0.0	0.0	0.0	0.0	0.00225118660901134	0.003306191200641171
26:01/51:01/03:04	0.0	0.0	0.066647606658688	0.0	0.0	0.0	0.0	0.0022245144481036357	0.009521086665526857
02:01/40:02/07:02	0.0	0.0	0.0398295505604749	0.0	0.0	0.0454244912669713	0.0	0.0022113832036144664	0.012179148832492314
03:01/51:01/02:02	0.022552018922231	0.0	0.0	0.0	0.0	0.0	0.0	0.0021936680921561067	0.003221716988890143
32:01/44:03/16:01	0.0202426042204191	0.0	0.0	0.0	0.1013725373686465	0.0	0.0	0.0021731733490883034	0.0173735916555808
01:01/38:01/06:02	0.0208831150890452	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.00216903892401408	0.012752084285777128
26:01/15:01/07:02	0.0	0.0	0.0648485218634637	0.0	0.0	0.0	0.0	0.002164465928419571	0.009264074551923384
03:01/35:01/03:03	0.0142112799002258	0.0	0.0227068694551707	0.0	0.0	0.0	0.0	0.0021402451936958665	0.005274021336485215
25:01/18:01/07:01	0.0219879229839587	0.0	0.0	0.0	0.0	0.0	0.0	0.002138797649515471	0.003141131854851243
31:01/35:01/08:01	0.0	0.0	0.0636355537940829	0.0	0.0	0.0	0.0	0.002123980378664661	0.009090793399154699
02:06/40:01/15:02	0.0	0.0	0.0635794818506989	0.0	0.0	0.0	0.0	0.002122108850871777	0.009082783121528413
68:01/35:01/03:03	0.0136072454044829	0.0	0.0236536194815878	0.0	0.0	0.0	0.0	0.0021130897898627484	0.005322980698010101
23:01/18:01/07:01	0.021709689112135	0.0	0.0	0.0	0.0	0.0	0.0	0.002111733431057627	0.0031013841588764285
02:01/44:02/03:03	0.0217081527000828	0.0	0.0	0.0	0.0	0.0	0.0	0.002111583981994687	0.0031011646714404
03:01/15:01/01:02	0.0214627645087169	0.0	0.0	0.0	0.0	0.0	0.0	0.0020877147112456887	0.003066109215530986
30:01/35:01/04:01	0.0197086659647912	0.0	0.0	0.0	0.0683814749113947	0.0	0.0	0.002054798528126641	0.012584305839455127
32:01/51:01/02:02	0.0210699407800265	0.0	0.0	0.0	0.0	0.0	0.0	0.0020495041686578383	0.0030099915400037857
